"plz","name","email"
"08523","Plauen","ordnungsamt@plauen.de"
"14558","Nuthetal","norbert.knauer@nuthetal.de"
"38319","Remlingen","mailbox@samtgemeinde-asse.de"
"42853","Remscheid","bussgeldstelle@remscheid.de"
"69207","Sandhausen","ordnungsamt@sandhausen.de"
"42117","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"76545","Sinzheim","gemeinde@sinzheim.de"
"70435","Stuttgart","bussgeldstelle@stuttgart.de"
"74889","Sinsheim","ordnungsamt@sinsheim.de"
"38855","Wernigerode","ordnungsamt@wernigerode.de"
"42119","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"42105","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"74189","Weinsberg","stadt@weinsberg.de"
"71384","Weinstadt","bussgeldstelle@weinstadt.de"
"23966","Wismar","verkehrsangelegenheiten@wismar.de"
"23970","Wismar","verkehrsangelegenheiten@wismar.de"
"46045","Oberhausen","owi@oberhausen.de"
"46117","Oberhausen","owi@oberhausen.de"
"42175","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"42327","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"21465","Reinbek","stadtentwicklung-umwelt@reinbek.landsh.de"
"42279","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"42281","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"42283","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"86356","Neusäß","info@verkehrsueberwachung-schwaben-mitte.de"
"42177","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"42181","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"93073","Neutraubling","owi-anzeigen@zv-kvs.de"
"85276","Pfaffenhofen an der Ilm","strassenverkehrsbehoerde@stadt-pfaffenhofen.de"
"97421","Schweinfurt","aussendienst@schweinfurt.de"
"42183","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"42185","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"42285","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"42289","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"42329","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"42349","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"42389","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"42399","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"45886","Gelsenkirchen","fremdanzeige@gelsenkirchen.de"
"42111","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"42277","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"42187","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"42189","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"42179","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"42113","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"42287","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"42369","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"35581","Wetzlar","verkehrsueberwachung@wetzlar.de"
"73006","Göppingen","bussgeld@goeppingen.de"
"73007","Göppingen","bussgeld@goeppingen.de"
"73008","Göppingen","bussgeld@goeppingen.de"
"73009","Göppingen","bussgeld@goeppingen.de"
"73010","Göppingen","bussgeld@goeppingen.de"
"73012","Göppingen","bussgeld@goeppingen.de"
"73013","Göppingen","bussgeld@goeppingen.de"
"73014","Göppingen","bussgeld@goeppingen.de"
"73025","Göppingen","bussgeld@goeppingen.de"
"73027","Göppingen","bussgeld@goeppingen.de"
"73029","Göppingen","bussgeld@goeppingen.de"
"73030","Göppingen","bussgeld@goeppingen.de"
"73047","Göppingen","bussgeld@goeppingen.de"
"73100","Göppingen","bussgeld@goeppingen.de"
"85521","München","verkehrsueberwachung.kvr@muenchen.de"
"35580","Wetzlar","verkehrsueberwachung@wetzlar.de"
"82152","Planegg","verkehrsueberwachung.kvr@muenchen.de"
"35585","Wetzlar","verkehrsueberwachung@wetzlar.de"
"35578","Wetzlar","verkehrsueberwachung@wetzlar.de"
"15848","Rietz-Neuendorf","h.moebis@rietz-neuendorf.de"
"17033","Neubrandenburg","bussgeldabteilung@neubrandenburg.de"
"76337","Waldbronn","bussgeldstelle@waldbronn.de"
"99734","Nordhausen","bussgeldstelle@nordhausen.de"
"93173","Wenzenbach","owi-anzeigen@zv-kvs.de"
"76744","Wörth am Rhein","bussgeld@woerth.de"
"86391","Stadtbergen","ordnungsamt@stadtbergen.de"
"58452","Witten","verkehrsabteilung@stadt-witten.de"
"58453","Witten","verkehrsabteilung@stadt-witten.de"
"70178","Stuttgart","bussgeldstelle@stuttgart.de"
"70180","Stuttgart","bussgeldstelle@stuttgart.de"
"70182","Stuttgart","bussgeldstelle@stuttgart.de"
"70184","Stuttgart","bussgeldstelle@stuttgart.de"
"70186","Stuttgart","bussgeldstelle@stuttgart.de"
"70191","Stuttgart","bussgeldstelle@stuttgart.de"
"70192","Stuttgart","bussgeldstelle@stuttgart.de"
"70193","Stuttgart","bussgeldstelle@stuttgart.de"
"70195","Stuttgart","bussgeldstelle@stuttgart.de"
"70197","Stuttgart","bussgeldstelle@stuttgart.de"
"70327","Stuttgart","bussgeldstelle@stuttgart.de"
"70372","Stuttgart","bussgeldstelle@stuttgart.de"
"70469","Stuttgart","bussgeldstelle@stuttgart.de"
"70567","Stuttgart","bussgeldstelle@stuttgart.de"
"70569","Stuttgart","bussgeldstelle@stuttgart.de"
"70597","Stuttgart","bussgeldstelle@stuttgart.de"
"70619","Stuttgart","bussgeldstelle@stuttgart.de"
"70374","Stuttgart","bussgeldstelle@stuttgart.de"
"70376","Stuttgart","bussgeldstelle@stuttgart.de"
"70499","Stuttgart","bussgeldstelle@stuttgart.de"
"01445","Radebeul","verkehr@radebeul.de"
"58454","Witten","verkehrsabteilung@stadt-witten.de"
"39240","Calbe (Saale)","erevier.prev-slk@polizei.sachsen-anhalt.de"
"40883","Ratingen","amt32@ratingen.de"
"40885","Ratingen","amt32@ratingen.de"
"41462","Neuss","verkehrslenkung@stadt.neuss.de"
"85579","Neubiberg","hauptamt@neubiberg.de"
"69151","Neckargemünd","stadtverwaltung@neckargemuend.de"
"24539","Neumünster","bussgeldstelle@neumuenster.de"
"69239","Neckarsteinach","matthias.merscher@neckarsteinach.de"
"74172","Neckarsulm","andreas.wuelk@neckarsulm.de"
"14641","Nauen","ordnungsamt@nauen.de"
"84524","Neuötting","rathaus@neuoetting.de"
"77743","Neuried","info@neuried.de"
"16816","Neuruppin","ordnungsamt@stadtneuruppin.de"
"41466","Neuss","verkehrslenkung@stadt.neuss.de"
"41468","Neuss","verkehrslenkung@stadt.neuss.de"
"86633","Neuburg an der Donau","parken@neuburg-donau.de"
"41469","Neuss","verkehrslenkung@stadt.neuss.de"
"41472","Neuss","verkehrslenkung@stadt.neuss.de"
"22846","Norderstedt","ordnungsamt@norderstedt.de"
"90408","Nürnberg","info@zv-kvue.nuernberg.de"
"91413","Neustadt an der Aisch","pp-mfr.neustadt.pi@polizei.bayern.de"
"93152","Nittendorf","pp-opf.nittendorf.pi@polizei.bayern.de"
"26954","Nordenham","lax@nordenham.de"
"22850","Norderstedt","ordnungsamt@norderstedt.de"
"22851","Norderstedt","ordnungsamt@norderstedt.de"
"86720","Nördlingen","ordnungswesen@noerdlingen.de"
"82515","Wolfratshausen","kvue@wolfratshausen.de"
"46047","Oberhausen","owi@oberhausen.de"
"69226","Nussloch","info@nussloch.de"
"92331","Parsberg, Oberpf","stagat@parsberg.de"
"68794","Oberhausen-Rheinhausen","info@oberhausen-rheinhausen.de"
"77704","Oberkirch, Baden","bussgeldstelle@oberkirch.de"
"17309","Pasewalk","rudolf.hahnel@pasewalk.de"
"78359","Orsingen-Nenzingen","gemeinde@orsingen-nenzingen.de"
"88214","Ravensburg","ordnungsamt@ravensburg.de"
"18609","Ostseebad Binz","post@gemeinde-binz.de"
"26871","Papenburg","ordnung@papenburg.de"
"94036","Passau","vued@passau.de"
"74182","Obersulm","larissa.noller@obersulm.de"
"87724","Ottobeuren","rathaus@ottobeuren.de"
"76877","Offenbach an der Queich","rathaus@offenbach-queich.de"
"23948","Ordnungsamt Klütz","poststelle@kluetzer-winkel.de"
"49076","Osnabrück","bussgeldstelle@osnabrueck.de"
"73760","Ostfildern","bussgeldstelle@ostfildern.de"
"28870","Ottersberg","ebruns@flecken-ottersberg.de"
"46149","Oberhausen","owi@oberhausen.de"
"86971","Peiting","riedl@peiting.de"
"75172","Pforzheim","privatanzeige@pforzheim.de"
"23758","Oldenburg in Holstein","stadt-oldenburg@stadt-oldenburg.landsh.de"
"75158","Pforzheim","privatanzeige@pforzheim.de"
"36100","Petersberg","ordnungsamt@petersberg.de"
"25451","Quickborn","ordnung@quickborn.de"
"82377","Penzberg","pp-obs.penzberg.pi@polizei.bayern.de"
"88630","Pfullendorf","info@pfullendorf.de"
"76661","Philippsburg, Baden","info@philippsburg.de"
"73207","Plochingen","vollzug@plochingen.de"
"40878","Ratingen","amt32@ratingen.de"
"32361","Preußisch Oldendorf","r.schwettlick@preussischoldendorf.de"
"78315","Radolfzell","bussgeld@radolfzell.de"
"76437","Rastatt","bussgeldstelle@rastatt.de"
"25421","Pinneberg","pf-verkehr@stadtverwaltung.pinneberg.de"
"46459","Rees","info@stadt-rees.de"
"24306","Plön","ordnungsamt@ploen.de"
"94060","Pocking","lang_andreas@pocking.de"
"65473","Raunheim","ordnungsamt@raunheim.de"
"72766","Reutlingen","ordnungsamt.vollzugsdienst@reutlingen.de"
"88213","Ravensburg","ordnungsamt@ravensburg.de"
"45665","Recklinghausen","bussgeldstelle@recklinghausen.de"
"71277","Rutesheim","ordnungsamt@rutesheim.de"
"25462","Rellingen","bussgeldstelle@kreis-pinneberg.de"
"18107","Rostock","kod@rostock.de"
"33397","Rietberg","info@rietberg.de"
"66972","Rodalben","posteingang@rodalben.de"
"93049","Regensburg","verkehrsueberwachung@regensburg.de"
"23968","Gägelow","info@grevesmuehlen.de"
"93053","Regensburg","verkehrsueberwachung@regensburg.de"
"42859","Remscheid","bussgeldstelle@remscheid.de"
"73630","Remshalden","s.gambier@remshalden.de"
"72768","Reutlingen","ordnungsamt.vollzugsdienst@reutlingen.de"
"26817","Rhauderfehn","gemeinde@rhauderfehn.de"
"47495","Rheinberg","stadtverwaltung@rheinberg.de"
"06571","Roßleben-Wiehe","ordnungsamt@rossleben-wiehe.de"
"73635","Rudersberg","info@rudersberg.de"
"33378","Rheda-Wiedenbrück","strassenverkehr@rh-wd.de"
"93047","Regensburg","verkehrsueberwachung@regensburg.de"
"90552","Röthenbach","ordnungsamt@roethenbach.de"
"76761","Rülzheim","ordnungsamt@ruelzheim.de"
"21391","Reppenstedt","rathaus@gellersen.de"
"09661","Rossau","ordnungsamt@gemeinde-rossau.de"
"71686","Remseck am Neckar","info@remseck.de"
"53757","Sankt Augustin","verwarnungen@sankt-augustin.de"
"74343","Sachsenheim","ordnung@sachsenheim.de"
"38226","Salzgitter","owi@stadt.salzgitter.de"
"38364","Schöningen","stadt@schoeningen.de"
"73525","Schwäbisch Gmünd","ordnungsamt@schwaebisch-gmuend.de"
"36381","Schlüchtern","stadtverwaltung@schluechtern.de"
"86830","Schwabmünchen","info@verkehrsueberwachung-schwaben-mitte.de"
"69250","Schönau","schoenau.pw@polizei.bwl.de"
"78713","Schramberg","huhn@schramberg.de"
"90592","Schwarzenbruck","e.deifel@schwarzenbruck.de"
"38170","Schoeppenstedt","a.schulz@elm-asse.de"
"29640","Schneverdingen","thomas.hirsch@schneverdingen.de"
"33154","Salzkotten","stadtverwaltung@salzkotten.de"
"75196","Remchingen","info@remchingen.de"
"18546","Sassnitz","ordnungsamt@sassnitz.de"
"29410","Salzwedel","ordnungsamt@salzwedel.de"
"30926","Seelze","ordnungsdienst@stadt-seelze.de"
"21218","Seevetal","bussgeldstelle@lkharburg.de"
"89250","Senden","bussgeldstelle@stadt-senden.de"
"45549","Sprockhövel","info@sprockhoevel.de"
"83071","Stephanskirchen","18@stephanskirchen.de"
"78333","Stockach","post@stockach.de"
"35606","Solms","owi@solms.de"
"31655","Stadthagen","stadtverwaltung@stadthagen.de"
"72488","Sigmaringen","hruschka-noack@sigmaringen.de"
"74937","Spechbach","info@gemeinde.spechbach.de"
"82319","Starnberg","stadtverwaltung@starnberg.de"
"35460","Staufenberg","info@staufenberg.de"
"21435","Stelle","post@gemeindestelle.de"
"47638","Straelen","peeters@straelen.de"
"18437","Stralsund","ordnungsamt@stralsund.de"
"28816","Stuhr","gemeinde@stuhr.de"
"70173","Stuttgart","bussgeldstelle@stuttgart.de"
"19057","Schwerin","bussgeldstelle@schwerin.de"
"27367","Sottrum","samtgemeinde@sottrum.de"
"95643","Tirschenreuth","poststelle@tirschenreuth.de"
"17268","Templin","stadt@templin.de"
"78224","Singen","bussgeldstelle@singen.de"
"58455","Witten","verkehrsabteilung@stadt-witten.de"
"27321","Thedinghausen","info@thedinghausen.de"
"47910","Tönisvorst","abt5@toenisvorst.de"
"52445","Titz","guido.pungg@gemeinde-titz.de"
"78647","Trossingen","axel.pecher@trossingen.de"
"26624","Südbrookmerland","info@suedbrookmerland.de"
"72172","Sulz am Neckar","stadtverwaltung@sulz.de"
"73079","Süßen","info@suessen.de"
"71732","Tamm","svd@tamm.org"
"83684","Tegernsee","sebastian.john@zv-oberland.de"
"21255","Tostedt","bussgeldstelle@lkharburg.de"
"52220","Stolberg (Rheinland)","birgit.nolte@stolberg.de"
"72070","Tübingen","bussgeldstelle@tuebingen.de"
"76698","Ubstadt-Weiher","gemeinde@ubstadt-weiher.de"
"31600","Uchte","rathaus@sg-uchte.de"
"47589","Uedem","ordnungsamt@uedem.de"
"66983","Thaleischweiler-Fröschen","dressler.m@vgthal.de"
"89073","Ulm","bussgeldstelle@ulm.de"
"97332","Volkach","info@volkach.de"
"33775","Versmold","mail@versmold.de"
"41849","Wassenberg","fachbereich.3@wassenberg.de"
"94234","Viechtach","voitl@viechtach.de"
"89075","Ulm","bussgeldstelle@ulm.de"
"73066","Uhingen","gemeindevollzugsdienst@uhingen.de"
"38690","Vienenburg","owi1@landkreis-goslar.de"
"69190","Walldorf","stadt@walldorf.de"
"70378","Stuttgart","bussgeldstelle@stuttgart.de"
"42551","Velbert","kod@velbert.de"
"42553","Velbert","ordnungsamt@velbert.de"
"33415","Verl","monika.ganzer@verl.de"
"27283","Verden (Aller)","m.guy@verden.de"
"58456","Witten","verkehrsabteilung@stadt-witten.de"
"34471","Volkmarsen","werner.schuemmelfeder@volkmarsen.de"
"68753","Waghäusel","stadtverwaltung@waghaeusel.de"
"72178","Waldachtal","postfach@waldachtal.de"
"74731","Walldürn","stadt@wallduern.de"
"87448","Waltenhofen","info@waltenhofen.de"
"75045","Walzbachtal","rathaus@walzbachtal.de"
"92637","Weiden in der Oberpfalz","zbs@weiden.de"
"79664","Wehr, Baden","wolfgang.raiff@wehr.de"
"89081","Ulm","bussgeldstelle@ulm.de"
"25980","Westerland","ordnungsamt@gemeinde-sylt.de"
"16356","Werneuchen","falke@werneuchen.de"
"35781","Weilburg","ordnungsamt@weilburg.de"
"99423","Weimar","bussgeldstelle@stadtweimar.de"
"06667","Weißenfels","ordnungsamt@weissenfels.de"
"73642","Welzheim","stadt@welzheim.de"
"30974","Wennigsen (Deister)","ordnungsamt@wennigsen.de"
"42929","Wermelskirchen","ordnungsamt@wermelskirchen.de"
"69168","Wiesloch","bussgeldstelle@wiesloch.de"
"46487","Wesel","bussgeldstelle@wesel.de"
"71093","Weil im Schönbuch","ordnungsamt@weil-im-schoenbuch.de"
"33824","Werther (Westf.)","guido.neugebauer@gt-net.de"
"29392","Wesendorf","bussgeldstelle@landkreis-gifhorn.de"
"88239","Wangen im Allgäu","nicolai.mueller@wangen.de"
"46483","Wesel","bussgeldstelle@wesel.de"
"35579","Wetzlar","verkehrsueberwachung@wetzlar.de"
"35586","Wetzlar","verkehrsueberwachung@wetzlar.de"
"27793","Wildeshausen","bussgeld.01@oldenburg-kreis.de"
"26382","Wilhelmshaven","bussgeldstelle@wilhelmshaven.de"
"26386","Wilhelmshaven","bussgeldstelle@wilhelmshaven.de"
"34508","Willingen","thomas.buchloh@gemeinde-willingen.de"
"42103","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"97070","Würzburg","verkehrsueberwachung@stadt.wuerzburg.de"
"97072","Würzburg","verkehrsueberwachung@stadt.wuerzburg.de"
"97074","Würzburg","verkehrsueberwachung@stadt.wuerzburg.de"
"97076","Würzburg","verkehrsueberwachung@stadt.wuerzburg.de"
"97080","Würzburg","verkehrsueberwachung@stadt.wuerzburg.de"
"97082","Würzburg","verkehrsueberwachung@stadt.wuerzburg.de"
"99848","Wutha-Farnroda","info@wutha-farnroda.de"
"26409","Wittmund","ordnung@stadt.wittmund.de"
"38440","Wolfsburg","bussgeldstelle@stadt.wolfsburg.de"
"71364","Winnenden","amtfueroeffentlicheordnung@winnenden.de"
"38444","Wolfsburg","bussgeldstelle@stadt.wolfsburg.de"
"85604","Zorneding","pp-obn.poing.pi@polizei.bayern.de"
"08056","Zwickau","bussgeldstelle@zwickau.de"
"97084","Würzburg","verkehrsueberwachung@stadt.wuerzburg.de"
"9405","Zschopau","u.gahut@zschopau.de"
"77731","Willstätt","gemeinde@willstaett.de"
"31224","Peine","30_ordnung@stadt-peine.de"
"51570","Windeck","ordnungsamt@gemeinde-windeck.de"
"32108","Bad Salzuflen","ordnungsamt@bad-salzuflen.de"
"76297","Stutensee","ordnungsamt@stutensee.de"
"31228","Peine","30_ordnung@stadt-peine.de"
"77815","Bühl","ordnungsamt@buehl.de"
"31226","Peine","30_ordnung@stadt-peine.de"
"79576","Weil am Rhein","bussgeldbehoerde@weil-am-rhein.de"
"18059","Rostock","kod@rostock.de"
"70199","Stuttgart","bussgeldstelle@stuttgart.de"
"90403","Nürnberg","info@zv-kvue.nuernberg.de"
"96465","Neustadt bei Coburg","detlef.heerlein@neustadt-bei-coburg.de"
"41460","Neuss","verkehrslenkung@stadt.neuss.de"
"82475","Garmisch-Partenkirchen","info@kdz-oberland.de"
"89278","Nersingen","silvia.steinbach-kokorsch@nersingen.de"
"41470","Neuss","verkehrslenkung@stadt.neuss.de"
"26548","Norderney","peter.nuhn@stadtnorderney.de"
"45739","Oer-Erkenschwick","rathaus@oer-erkenschwick.de"
"33095","Paderborn","bussgeldstelle@paderborn.de"
"26122","Oldenburg","bussgeld@stadt-oldenburg.de"
"75334","Straubenhardt","info@straubenhardt.de"
"76684","Östringen","ordnungsamt@oestringen.de"
"86956","Schongau","lehnhoff@klauser-center.net"
"71711","Steinheim an der Murr","info@stadt-steinheim.de"
"24768","Rendsburg","ordnungsverwaltung@rendsburg.de"
"70176","Stuttgart","bussgeldstelle@stuttgart.de"
"33758","Schloß H.-Stukenbrock","schlossholte-stukenbrock@gt-net.de"
"74629","Pfedelbach","haike.schramm@pfedelbach.de"
"75175","Pforzheim","privatanzeige@pforzheim.de"
"42855","Remscheid","bussgeldstelle@remscheid.de"
"72764","Reutlingen","ordnungsamt.vollzugsdienst@reutlingen.de"
"88682","Salem","skf@salem.de"
"23683","Scharbeutz","verwarnung@gemeinde-scharbeutz.de"
"24223","Raisdorf","rathaus@raisdorf.landsh.de"
"71063","Sindelfingen","bussgeldbehoerde@sindelfingen.de"
"45659","Recklinghausen","bussgeldstelle@recklinghausen.de"
"35260","Stadtallendorf","ordnungspolizei@stadtallendorf.de"
"06268","Querfurt","info@querfurt.de"
"70188","Stuttgart","bussgeldstelle@stuttgart.de"
"40882","Ratingen","amt32@ratingen.de"
"57076","Siegen","verkehrsueberwachung@siegen.de"
"42274","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"29339","Wathlingen","bussgeldstelle@lkcelle.de"
"27404","Zeven","samtgemeinde@zeven.de"
"89264","Weißenhorn","info@weissenhorn.de"
"93051","Regensburg","verkehrsueberwachung@regensburg.de"
"89079","Ulm","bussgeldstelle@ulm.de"
"38458","Velpke","samtgemeinde@velpke.de"
"79761","Waldshut-Tiengen","nbodmer@waldshut-tiengen.de"
"29664","Walsrode","ordnungsamt@walsrode.de"
"34513","Waldeck","hauptamt@waldeck.de"
"89077","Ulm","bussgeldstelle@ulm.de"
"85716","Unterschleißheim","pp-mue.muenchen.pi48@polizei.bayern.de"
"26810","Westoverledingen","owi@lkleer.de"
"71263","Weil der Stadt","info@weil-der-stadt.de"
"46485","Wesel","bussgeldstelle@wesel.de"
"27412","Tarmstedt","info@tarmstedt.de"
"88250","Weingarten (Württemberg)","bussgeldstelle@stadt-weingarten.de"
"26340","Zetel","gemeinde@zetel.de"
"97078","Würzburg","verkehrsueberwachung@stadt.wuerzburg.de"
"94227","Zwiesel","poststelle@zwiesel.de"
"02826","Görlitz","bussgeldstelle@goerlitz.de"
"02827","Görlitz","bussgeldstelle@goerlitz.de"
"02828","Görlitz","bussgeldstelle@goerlitz.de"
"21423","Winsen (Luhe)","bussgeldstelle@lkharburg.de"
"93055","Regensburg","verkehrsueberwachung@regensburg.de"
"93057","Regensburg","verkehrsueberwachung@regensburg.de"
"34359","Reinhardshagen","gemeinde@reinhardshagen.de"
"22962","Siek","ordnungsamt@amtsiek.de"
"73240","Wendlingen","ordnung@wendlingen.de"
"42115","Wuppertal","bussgeldstelle@stadt.wuppertal.de"
"74613","Öhringen","bussgeldstelle@oehringen.de"
"73235","Weilheim an der Teck","stadt@weilheim-teck.de"
"32547","Bad Oeynhausen","info@badoeynhausen.de"
"21684","Stade","ordnungsamt@stadt-stade.de"
"89231","Neu-Ulm","pp-sws.neu-ulm.pi@polizei.bayern.de"
"90522","Oberasbach","owi-anzeigen@zv-kvs.de"
"76287","Rheinstetten","ordnungsamt@rheinstetten.de"
"94034","Passau","vued@passau.de"
"30982","Pattensen","verkehrsowi@region-hannover.de"
"84416","Taufkirchen (Vils)","info@zkv-sob.de"
"01156","Dresden","bgst-verkehr2@dresden.de"
"85764","Oberschleißheim","verkehrsueberwachung.kvr@muenchen.de"
"85649","Unterhaching","verkehrsueberwachung.kvr@muenchen.de"
"82008","Unterhaching","verkehrsueberwachung.kvr@muenchen.de"
"76356","Weingarten","ordnungsamt@weingarten-baden.de"
"19053","Schwerin","bussgeldstelle@schwerin.de"
"71101","Schönaich","ordnungsamt@schoenaich.de"
"97199","Ochsenfurt","info@zvizm.de"
"70190","Stuttgart","bussgeldstelle@stuttgart.de"
"70563","Stuttgart","bussgeldstelle@stuttgart.de"
"29223","Celle","bussgeldstelle@lkcelle.de"
"29225","Celle","bussgeldstelle@lkcelle.de"
"29227","Celle","bussgeldstelle@lkcelle.de"
"29229","Celle","bussgeldstelle@lkcelle.de"
"37154","Northeim","irath@northeim.de"
"54338","Schweich","ordnungsamt@schweich.de"
"18106","Rostock","kod@rostock.de"
"18055","Rostock","kod@rostock.de"
"18109","Rostock","kod@rostock.de"
"22946","Trittau","bussgeldstelle@kreis-stormarn.de"
"18069","Rostock","kod@rostock.de"
"78727","Oberndorf a. N.","stadt@oberndorf.de"
"93333","Neustadt a.d.Donau","info@neustadt-do.de"
